sun_alt,sun_az,sat_alt,sat_az,sat_height,phase_angle,measured_mag,lab_brdf_mag,inferred_brdf_mag,sun_x,sun_y,sun_z,obs_x,obs_y,obs_z,A_eff_SA,A_eff_chassis,intensity_lab_brdfs,mag_lab_brdfs
-25.26890156,260.3534994,25.21821157,226.151886,541.7633401,119.654518,6.915975379,7.326618624,6.524403184,0,0.949208595,-0.31464749,-0.077160797,-0.121683338,0.989565246,22.68,3.64,2.40E-11,7.329597326
-20.76119015,316.7939548,74.963913,38.16264285,541.9925878,72.18576771,5.657229907,6.079251332,5.264051482,0,0.936206101,-0.351451471,0.02071739,-0.003310761,0.99977989,0,3.64,7.56E-11,6.082230034
-13.6104183,103.2304955,67.58667127,49.00006085,542.4691567,89.94675399,6.308616667,6.591445856,5.914917863,0,0.976182411,-0.216951378,-0.025945094,-0.018930261,0.999484116,22.68,3.64,4.71E-11,6.594424558
-18.13477669,90.12267219,54.71008623,117.6496662,542.0340551,103.462417,6.240023822,6.042556533,5.843368324,0,0.964260822,-0.264954838,0.024774482,-0.048421211,0.99851971,0,3.64,7.82E-11,6.045535235
-17.30621815,50.57071025,59.083404,249.9900047,540.1673901,44.12393909,5.136013177,5.459466901,4.735132433,0,0.94089739,-0.33869175,-0.015560346,0.043418988,0.998935767,22.68,3.64,1.34E-10,5.460338548
-24.6485657,97.68153058,36.8594225,53.24481662,543.0510125,105.6091068,6.557478518,6.845799528,6.155371047,0,0.936262777,-0.351300458,-0.066748058,-0.072040849,0.995165721,22.68,3.64,3.73E-11,6.84877823
-21.8829528,318.3305909,31.55253816,250.680709,541.3549881,96.06553892,7.346577408,7.791443054,6.944388669,0,0.944286551,-0.329124458,-0.105747294,-0.048526121,0.993208299,22.68,3.64,1.56E-11,7.794421756
-19.98404219,46.12474675,51.58888489,4.965293856,541.1052295,99.89289636,6.274766232,6.30941858,5.870311914,0,0.954476375,-0.298286523,-0.039240582,-0.046118755,0.998164935,22.68,3.64,6.11E-11,6.312397282
-25.98145855,98.85390016,31.54438715,50.85274303,542.8576599,106.464846,6.883922186,7.252746168,6.479335737,0,0.931037927,-0.364922427,-0.083703742,-0.081252687,0.993172535,22.68,3.64,2.56E-11,7.25572487
-17.09768181,49.72340132,65.98806235,322.5170926,540.6258472,75.54604035,6.026617976,6.508398502,5.620752959,0,0.956352063,-0.292216924,-0.034483296,-0.002048547,0.999403175,22.68,3.64,5.09E-11,6.511377204
-16.44012037,255.3314686,51.66262934,304.3063417,540.3642941,99.70172413,6.602605257,6.745165786,6.196622737,0,0.96964456,-0.244518766,0.045017589,-0.040158746,0.998178687,0,3.64,4.09E-11,6.748144488
-22.06198671,57.54733052,25.98453442,25.79806036,543.0726271,122.9469432,7.1182665,7.392192394,6.710548183,0,0.965320975,-0.261065922,-0.071033994,-0.121345267,0.990065401,22.68,3.64,2.26E-11,7.395171096
-26.42493112,51.73776782,33.84650488,23.72211911,542.9669292,114.1255636,6.015452759,6.245349359,5.605778032,0,0.934162077,-0.356849006,-0.048732504,-0.096634115,0.994126245,22.68,3.64,6.48E-11,6.248328061
-17.44021675,101.3757212,71.11544816,45.77991029,448.0889178,83.73617633,5.537722123,5.812846649,5.127697898,0,0.957757463,-0.287577195,-0.018384587,-0.012743601,0.999749772,22.68,3.64,9.66E-11,5.815825351
-18.70391036,94.85485154,59.01894079,24.41020896,543.4251972,83.58489655,6.170770694,6.550265966,5.760244064,0,0.952162772,-0.305591321,-0.04358057,-0.016191296,0.998918703,22.68,3.64,4.90E-11,6.553244668
-25.14658128,85.53935266,33.56668379,65.00266261,542.5503101,118.1242789,5.926568704,5.846204051,5.515521847,0,0.944023933,-0.329876969,-0.036714486,-0.102782571,0.994026051,22.68,3.64,9.37E-11,5.849182753
-17.98649798,45.76971322,28.003256,328.87235,541.6663112,92.60143975,7.806718519,8.344583511,7.394222677,0,0.960613871,-0.277886651,-0.126327032,-0.034666204,0.991382739,22.68,3.64,9.38E-12,8.347562213
-24.36951973,260.8504655,32.6908991,236.8743809,541.5824904,118.5292441,6.150289626,6.22144974,5.737289686,0,0.948528912,-0.316690547,-0.043757503,-0.10324048,0.993693456,22.68,3.64,6.63E-11,6.224428442
-25.91702836,99.37524457,34.59488894,56.08910541,542.9607509,106.9063961,6.561766364,6.884531821,6.144963657,0,0.930825711,-0.365463399,-0.069982933,-0.079123719,0.994405263,22.68,3.64,3.60E-11,6.887510523
-27.83965107,329.7430199,24.23074634,315.7829499,541.1674157,126.2192236,6.119334137,5.261845567,5.698637684,0,0.942595308,-0.333937246,-0.033717383,-0.145118841,0.988839552,22.68,3.64,1.60E-10,5.264824269
-18.60993642,97.21099928,72.18370659,320.5404717,542.7992435,59.01940209,5.526945491,5.66669724,5.104492267,0,0.941744285,-0.336329752,-0.017335691,0.018157883,0.999684833,22.68,3.64,1.11E-10,5.668258686
-23.33091577,96.52454612,39.08856357,134.7109915,539.9549453,108.0880219,6.39654853,6.566832879,5.973890646,0,0.944421169,-0.328737975,0.054683991,-0.072707291,0.995853057,0,3.64,4.82E-11,6.569811581
-18.55655178,257.5264472,22.50165783,322.3605593,541.7517215,104.5158195,8.34032151,8.769051637,7.91735225,0,0.968161096,-0.250327971,0.140456112,-0.073413753,0.987361383,0,3.64,6.34E-12,8.772030339
-20.82511002,45.91072613,38.08386145,65.04933322,540.8778364,118.4073152,6.204534959,5.916295916,5.7815112,0,0.962620948,-0.270852195,0.029953835,-0.089200369,0.995563188,0,3.64,8.78E-11,5.919274618
-19.72272786,73.83362351,76.14852261,210.0049626,540.1583235,60.64404266,5.480290156,5.678483059,5.055211802,0,0.936581575,-0.350449645,0.013368314,0.013790906,0.999815533,0,3.64,6.68E-11,6.215983179
-26.63721751,262.1445156,25.20295216,239.7033911,541.8416173,123.8217362,6.385856836,6.485712494,5.95963876,0,0.94587229,-0.324539074,-0.052011531,-0.134470177,0.989551703,22.68,3.64,5.20E-11,6.488691196
-16.76890582,101.0447414,69.20721012,21.73308052,542.4305311,78.07198773,6.021786827,6.432581706,5.595360307,0,0.959081517,-0.283130083,-0.02903437,-0.005741087,0.999561927,22.68,3.64,5.46E-11,6.435560408
-13.93965691,97.75599651,68.83035736,166.1413421,542.4878736,84.51797035,6.255033403,6.614168015,5.828397471,0,0.973190613,-0.230000068,0.027982399,-0.01130772,0.999544457,0,3.64,4.62E-11,6.617146717
-19.43144983,316.0881562,25.14004862,340.9067696,541.5746796,129.3108773,7.295341995,7.325058572,6.868692635,0,0.978643966,-0.205562612,0.058420457,-0.132092647,0.989514317,0,3.64,2.40E-11,7.328037274
-27.11195129,50.90243056,28.6346052,65.59088719,542.750789,122.501551,5.887682888,5.209177481,5.460494179,0,0.939936835,-0.341348423,0.030845928,-0.124700163,0.991714877,0,3.64,1.68E-10,5.212156183
-19.35219525,74.62703007,53.3834452,148.1732199,540.2938233,83.88183664,6.325766803,6.72913413,5.897855994,0,0.948875581,-0.31565033,0.05419717,-0.017108567,0.998383676,0,3.64,4.15E-11,6.732112832
-19.23779571,96.83460066,62.02804163,5.568850299,541.0069148,72.49553913,6.012191735,6.487313595,5.581262891,0,0.9439571,-0.330068164,-0.041076548,0.000317841,0.999155952,22.68,3.64,5.19E-11,6.490248705
-20.18228575,99.66837292,53.34051974,29.98090708,543.1554211,85.28338029,6.303224052,6.665625739,5.872027128,0,0.945435597,-0.325809041,-0.053246571,-0.020871067,0.998363261,22.68,3.64,4.40E-11,6.668604441
-25.7790533,325.0501594,30.64590928,272.5447615,539.8490751,104.4700358,7.088723923,7.434975746,6.656504735,0,0.930525307,-0.366227598,-0.091826304,-0.076626573,0.99282239,22.68,3.64,2.17E-11,7.437954448
-19.77283287,315.9729228,47.4359157,30.88231453,542.2059373,85.21368353,6.561384829,6.987788056,6.124821255,0,0.94728679,-0.320386855,0.066873851,-0.019724309,0.997566459,0,3.64,3.27E-11,6.990766758
-22.81847268,88.00669692,48.98906741,68.32497159,542.3361869,106.0736946,5.773944569,5.529601866,5.337368093,0,0.944165602,-0.329471266,-0.02177968,-0.062558039,0.997803657,22.68,3.64,1.25E-10,5.532580568
-18.99069696,101.8100946,64.27255543,187.5045755,540.4417107,74.79101306,5.99775468,6.430093407,5.552355198,0,0.946555885,-0.322539851,0.037161451,-0.003274284,0.999303911,0,3.64,5.47E-11,6.433072109
-20.89671749,45.53137736,31.4914508,327.0562243,541.3768489,88.44361794,7.400552143,7.897521911,6.954286332,0,0.943106509,-0.33249077,-0.113161245,-0.028057447,0.993180403,22.68,3.64,1.42E-11,7.900500613
-21.12732697,302.8151214,65.21646526,233.7612175,541.4063931,79.19535356,5.894638411,6.199004652,5.444697111,0,0.937397118,-0.348262319,-0.033297811,-0.013231361,0.999357887,22.68,3.64,6.77E-11,6.201983354
-21.72538563,317.9215613,59.23307766,248.1157775,541.4554448,81.14026305,6.028434859,6.347604463,5.578230092,0,0.934855021,-0.355029702,-0.042860185,-0.016584173,0.998943427,22.68,3.64,5.90E-11,6.350583165
-23.34486183,316.7008364,24.9702333,249.8727209,541.4433629,99.22004685,7.832991661,8.234139841,7.380015067,0,0.940576131,-0.339582893,-0.130354347,-0.064091913,0.989393739,22.68,3.64,1.04E-11,8.237118543
-25.97908495,261.7685516,23.92402703,326.0346318,541.1829361,100.3200799,7.779942794,8.162816364,7.326674872,0,0.927320971,-0.374267041,0.131509633,-0.07337732,0.988595461,0,3.64,1.11E-11,8.165795066
-20.27712018,316.1559873,38.14337618,263.762771,541.5255497,103.6590361,7.024432978,7.247268218,6.571030054,0,0.95665898,-0.291210571,-0.073028974,-0.059206401,0.995570877,22.68,3.64,2.58E-11,7.25024692
-21.50441119,42.33906384,35.91832031,23.32973893,541.1126494,119.824563,6.23005251,5.929928454,5.776395657,0,0.961177639,-0.275930327,-0.031817759,-0.095769163,0.994894918,22.68,3.64,8.67E-11,5.932907156
-20.60463526,99.10992332,73.10271239,349.4519321,541.0379759,64.64358826,5.611521101,5.87711788,5.156365884,0,0.933233026,-0.35927165,-0.022355851,0.007772581,0.999719862,22.68,3.64,9.11E-11,5.879349907
-24.90019453,54.5471414,20.14330854,35.2547156,543.4723392,131.2046013,6.958364822,6.783408,6.502213315,0,0.963804266,-0.266610834,-0.053782187,-0.164397182,0.984926923,22.68,3.64,3.95E-11,6.786386702
-29.03486946,93.11212628,20.51079279,122.2460667,539.7582004,123.0409392,6.854680074,7.252862024,6.397523572,0,0.937254868,-0.348644966,0.077101654,-0.151247701,0.985484382,0,3.64,2.56E-11,7.255840726
-21.24054975,42.69961266,44.18555539,91.78266231,540.009798,100.6759421,6.594134754,6.740986055,6.135842718,0,0.94940597,-0.314051436,0.05729865,-0.051791341,0.997012799,0,3.64,4.11E-11,6.743964757
-21.00836876,99.79177606,66.57390198,194.4596474,540.2490592,68.95155136,5.802724002,6.181129472,5.344304429,0,0.93262237,-0.36085387,0.033511578,0.00230096,0.999435681,0,3.64,6.28E-11,6.283904016
-22.96753129,90.55747361,38.05588151,118.4100258,539.8651727,113.6072056,6.212083726,6.221673127,5.751377959,0,0.950102594,-0.311937593,0.042570525,-0.083837053,0.995569736,0,3.64,6.63E-11,6.224651829
-16.50079098,105.1695004,49.82476805,323.2300138,541.0393979,45.2473699,5.416096924,5.702209876,4.955162547,0,0.943291416,-0.331965818,-0.040278277,0.050091382,0.997932119,22.68,3.64,1.07E-10,5.702988075
-23.51751363,98.33764519,41.80087576,50.79438369,543.0597959,101.2707661,6.523419273,6.698955068,6.061679535,0,0.938328955,-0.345743796,-0.060431333,-0.058084391,0.996480937,22.68,3.64,4.27E-11,6.70193377
-24.86773432,99.48654866,35.63597586,46.15380911,543.2312429,101.2637975,6.870220062,7.147344099,6.408011614,0,0.931804349,-0.362960955,-0.079805943,-0.063815853,0.994765575,22.68,3.64,2.83E-11,7.150322801
-21.14219331,317.7930479,32.87824751,285.5129071,540.2921617,117.8031887,6.811029404,6.907223131,6.345507755,0,0.962651301,-0.270744293,-0.057549566,-0.095173841,0.993795747,22.68,3.64,3.52E-11,6.910201833
-24.45998945,96.52808125,38.84707048,136.1481875,540.0209679,106.6402564,6.387031392,6.5569211,5.920329348,0,0.937486325,-0.348022111,0.056773515,-0.072002865,0.995787304,0,3.64,4.87E-11,6.559899802
-24.6043445,99.63612353,47.04192134,146.9086553,539.6571722,96.64354841,6.200916012,6.334300079,5.731347961,0,0.92826119,-0.371928975,0.050606141,-0.048846004,0.997523477,0,3.64,5.97E-11,6.337278781
-19.94424612,94.09633478,26.11492179,112.8237917,539.8723893,130.4833956,7.009098488,6.656706083,6.534624135,0,0.976885664,-0.213762485,0.043038548,-0.132489789,0.990249534,0,3.64,4.44E-11,6.659684786
-15.92031375,96.55058087,66.51135935,352.4978419,540.9575953,69.84033173,5.984901708,6.207258344,5.508388557,0,0.959408494,-0.282020109,-0.032796819,0.007879288,0.999430981,22.68,3.64,6.72E-11,6.209302071
-21.95100421,100.1040536,69.91368809,149.6989605,542.3458808,81.68560797,5.78410197,5.912511079,5.306937675,0,0.934286969,-0.356521893,0.021551739,-0.018663015,0.999593525,0,3.64,8.81E-11,5.915489781
-18.62662454,314.3942767,81.78972024,92.80605653,539.6864914,65.3331554,5.611266112,5.816335838,5.132623606,0,0.944902762,-0.327351142,0.007487158,0.008393187,0.999936746,0,3.64,6.87E-11,6.186002812
-22.85040788,258.7602982,52.03494603,222.3529195,541.5178539,98.63282462,6.037278453,5.969941215,5.556794744,0,0.939198151,-0.343375644,-0.034752173,-0.048512433,0.998217827,22.68,3.64,8.36E-11,5.972919917
-24.72030083,323.0364434,34.708112,307.2697394,540.3624115,118.7193437,5.863094926,5.363372906,5.381092681,0,0.945967931,-0.324260194,-0.027347509,-0.101181841,0.994492005,22.68,3.64,1.46E-10,5.366351608
-27.85370111,51.08527841,23.32373753,73.29532225,542.3529208,124.5184559,6.484903035,6.536471234,6.000271895,0,0.942032743,-0.335520955,0.054661234,-0.144051126,0.988059423,0,3.64,4.96E-11,6.539449936
-12.83149273,104.5903769,54.82145407,25.84992816,542.6293639,85.88024031,6.780114542,7.186265996,6.294467944,0,0.977392361,-0.211433612,-0.053056811,-0.011215523,0.998528511,22.68,3.64,2.73E-11,7.189244698
-19.93025309,262.2969012,78.22718251,156.0123534,540.0344758,67.20153034,5.661502244,5.932145806,5.171051416,0,0.938561291,-0.345112595,-0.015615919,0.004465433,0.999868093,22.68,3.64,8.66E-11,5.934638158
-18.79535617,100.2756626,54.09559016,33.49469243,542.7608703,87.58711243,6.423326525,6.698605658,5.929593538,0,0.953650352,-0.300916943,-0.050775121,-0.022795006,0.998449936,22.68,3.64,4.27E-11,6.70158436
-23.18322843,260.1742466,36.72589761,244.3633088,541.4469615,118.2615628,5.97407598,5.477154034,5.47810366,0,0.952432618,-0.304749255,-0.025871001,-0.094916884,0.995148972,22.68,3.64,1.32E-10,5.480132736
-24.75394708,90.70011403,21.24613857,45.6860804,543.4802744,116.5262798,7.841260963,8.16886388,7.344118632,0,0.95196407,-0.306209746,-0.112128191,-0.122662984,0.98609384,22.68,3.64,1.10E-11,8.171842582
-20.65474089,101.8832898,28.67297516,139.1926914,539.4890961,118.9298386,7.336450429,7.495433123,6.838323299,0,0.966981571,-0.254846309,0.074870271,-0.103388052,0.991819214,0,3.64,2.05E-11,7.498411825
-16.78428056,104.7935059,75.58267083,36.25617698,540.5215452,78.90392931,5.989687349,6.273277714,5.490616996,0,0.959504461,-0.281693433,-0.018603045,-0.007433251,0.999799317,22.68,3.64,6.32E-11,6.276256416
-27.1515116,94.24949172,22.61582075,40.03776751,543.5523229,107.7490793,7.777822006,8.099570751,7.277046274,0,0.929729116,-0.368244174,-0.12286394,-0.099751238,0.987397662,22.68,3.64,1.18E-11,8.102549453
-23.03184186,320.5183443,53.43088579,255.6299702,539.506854,85.32332113,6.203324703,6.439183567,5.702215965,0,0.929634312,-0.36848344,-0.05079285,-0.025118743,0.998393277,22.68,3.64,5.42E-11,6.442162269
-21.23236834,100.787792,68.27720818,21.30972527,542.8322523,74.1313209,5.86573003,6.180097959,5.362847427,0,0.934222748,-0.356690143,-0.030465888,-0.006029752,0.99951762,22.68,3.64,6.89E-11,6.183076661
-21.33253569,43.18781103,28.45872633,129.8365743,539.482706,82.79158815,7.595980722,8.108003408,7.09264254,0,0.935336207,-0.353760059,0.12782281,-0.013852011,0.991700283,0,3.64,1.17E-11,8.11098211
-26.28899365,260.9287355,22.2966699,240.8845967,541.8229594,127.6801993,6.672398549,6.525868349,6.167522085,0,0.953073583,-0.302738741,-0.051479278,-0.151136166,0.987171588,22.68,3.64,5.01E-11,6.528847051
-20.59045876,317.0454547,54.4747353,36.0142593,542.1188263,79.50539588,6.288906895,6.647521423,5.782792787,0,0.939943386,-0.341330385,0.053623455,-0.011563816,0.998494268,0,3.64,4.48E-11,6.650500125
-24.78594244,96.98295248,33.50346244,35.30581715,543.0554402,97.34014642,7.153205673,7.436425442,6.643222981,0,0.929205039,-0.369564604,-0.094140502,-0.055838234,0.993991779,22.68,3.64,2.17E-11,7.439404144
-13.52915561,306.2914261,49.84216564,24.8095544,542.4429295,86.90542365,6.944488168,7.337254777,6.43116019,0,0.975275334,-0.220993266,0.062904469,-0.013745301,0.997924894,0,3.64,2.37E-11,7.340233479
-22.81125148,94.68473067,76.78867132,129.8530143,540.5554567,78.15750508,5.66053413,5.747633698,5.146618569,0,0.927493116,-0.373840232,0.010477015,-0.015007117,0.999832495,0,3.64,1.03E-10,5.7506124
-22.74900299,320.0927511,29.83808498,306.9172083,540.8014607,125.9088211,6.316305346,5.407822786,5.801938958,0,0.9619326,-0.273286796,-0.02688429,-0.120054371,0.992403236,22.68,3.64,1.40E-10,5.410801488
-22.40251336,319.0721595,40.888223,259.9099538,540.2126748,96.24672058,6.819575945,7.041157019,6.305205109,0,0.940791313,-0.338986292,-0.07249077,-0.046107953,0.996302738,22.68,3.64,3.12E-11,7.044135721
-21.45468656,65.70767052,81.63143638,312.5090874,542.01436,65.46625023,5.591825894,5.834404795,5.077376574,0,0.929046978,-0.369961773,-0.010600532,0.004490603,0.999933729,22.68,3.64,9.47E-11,5.836934283
-15.52937545,102.3962887,80.65123589,144.5522953,542.3364962,81.4802804,6.052269409,6.270751435,5.536788304,0,0.966010001,-0.258504697,0.008627374,-0.009574607,0.999916944,0,3.64,6.33E-11,6.273730137
-22.15863834,98.31761269,37.33988576,52.15627874,542.8561501,106.333894,6.895867995,7.028780511,6.380000946,0,0.949624334,-0.313390529,-0.068007336,-0.068711088,0.995315924,22.68,3.64,3.15E-11,7.031759213
-26.67830576,96.50039911,30.76776805,47.42746923,543.2494837,105.859922,7.030083551,7.302627026,6.513188745,0,0.926760286,-0.375653261,-0.087233475,-0.082039145,0.992804059,22.68,3.64,2.45E-11,7.305605728
-27.45220292,328.2612907,30.55844336,337.5721257,541.2765636,121.3117383,5.72629165,4.244035756,5.207847701,0,0.935851301,-0.35239515,0.018442141,-0.118788989,0.992748238,0,3.64,4.10E-10,4.247014458
-26.02020602,294.4539511,38.03372227,261.0666839,577.0645417,108.7061666,6.301095634,6.40453306,5.776466823,0,0.932296702,-0.361694429,-0.052883281,-0.084517897,0.99501763,22.68,3.64,5.60E-11,6.407511762
-16.25540552,71.95004498,62.02694477,19.6177111,542.4239608,91.60199771,6.383991746,6.473463397,5.858146567,0,0.966802399,-0.255525187,-0.032366454,-0.025456213,0.999151837,22.68,3.64,5.26E-11,6.476442099
-22.64644098,44.17226392,57.38650221,6.785814455,540.9077942,94.06524188,5.993100188,5.874213645,5.466990299,0,0.937322192,-0.348463927,-0.02944182,-0.039476698,0.998786649,22.68,3.64,9.13E-11,5.877192347
-15.57764473,257.4701378,28.48044458,50.8440043,542.4661413,27.75359164,5.963639671,6.290661032,5.437464423,0,0.926033892,-0.377440367,0.060170007,0.114185166,0.991635678,0,3.64,1.17E-11,8.104923932
-14.77143069,103.1438939,66.16678393,25.90299983,542.7743536,81.55094129,6.334076526,6.646239904,5.805638486,0,0.968895512,-0.247470175,-0.03346714,-0.007885052,0.999408713,22.68,3.64,4.48E-11,6.649218606
-25.68982573,99.0196087,42.15475072,131.3460264,539.9865204,105.8775159,5.984814281,6.013480935,5.453931901,0,0.929337343,-0.369231773,0.042756672,-0.070506913,0.996594523,0,3.64,8.03E-11,6.016459637
-23.24201254,56.33404337,43.50324331,81.23837002,542.0543171,109.44162,6.015288846,5.827970858,5.482444516,0,0.944902796,-0.327351044,0.032440987,-0.072275795,0.996856957,0,3.64,9.52E-11,5.83094956
-23.54855063,97.70583058,37.21384324,49.6205025,542.1462925,104.2449964,6.841667005,6.99373866,6.308736044,0,0.941049928,-0.338267694,-0.070284802,-0.066789295,0.995288519,22.68,3.64,3.25E-11,6.996717362
-26.04448649,94.91236737,24.80124569,33.99780187,543.1121641,102.2566387,7.771483295,8.056380279,7.237717585,0,0.928888638,-0.370359148,-0.123811703,-0.078270309,0.989214042,22.68,3.64,1.22E-11,8.059358982
-22.09861358,41.32196061,41.86194222,317.2099936,540.844418,79.61475644,6.774145307,7.18421882,6.236946204,0,0.930232806,-0.366969926,-0.082585274,-0.011297155,0.996519968,22.68,3.64,2.73E-11,7.187197522
-24.32909384,97.25004382,44.139017,116.3858225,540.3891003,109.3225753,5.752905991,5.44591468,5.215207385,0,0.938929044,-0.344110812,0.024623205,-0.073379995,0.997000037,0,3.64,1.35E-10,5.448893382
-22.23901986,311.9535258,28.02156812,272.9685191,541.7518104,117.215369,7.322744777,7.498883166,6.783332004,0,0.959705465,-0.281007865,-0.079446289,-0.104076231,0.991391157,22.68,3.64,2.04E-11,7.501861868
-18.66700369,44.93933876,65.91707108,111.2813204,541.7174705,82.12126774,6.111682029,6.317017392,5.570453061,0,0.951814469,-0.306674446,0.031655767,-0.014265296,0.999397025,0,3.64,6.07E-11,6.319996094
-19.67642718,43.66136327,51.67802806,344.305385,542.5293437,91.91639729,6.518716759,6.666829807,5.975386448,0,0.951693875,-0.307048478,-0.051510228,-0.031756107,0.998167444,22.68,3.64,4.40E-11,6.669808509
-21.45703672,102.3373049,62.10122743,11.80949444,542.4744615,70.89503458,6.024092029,6.380272928,5.478178924,0,0.930675002,-0.365847018,-0.041054199,-0.000284616,0.99915688,22.68,3.64,5.73E-11,6.38325163
-22.38354172,318.8523739,40.19416271,278.3306551,541.6936659,106.9264515,6.627822516,6.655580346,6.081482606,0,0.948281144,-0.317431682,-0.055788235,-0.068129773,0.996115459,22.68,3.64,4.44E-11,6.658559048
-19.29260371,100.1875971,30.9371722,133.8552379,540.0139696,120.2596829,7.274075486,7.275456724,6.726316672,0,0.971997021,-0.234993172,0.063781544,-0.099850781,0.99295606,0,3.64,2.51E-11,7.278435426
-19.68806795,96.5645353,78.42494114,43.44167536,543.000562,77.48615444,5.848374157,6.016514235,5.299750195,0,0.944750178,-0.327791247,-0.012789547,-0.009685233,0.999871304,22.68,3.64,8.01E-11,6.019492937
-22.42723403,319.6165448,33.64877489,266.8370357,541.8498518,104.7176443,7.251835085,7.424873642,6.698416569,0,0.947938916,-0.318452212,-0.084431451,-0.068512482,0.994071109,22.68,3.64,2.19E-11,7.427852344
-26.13130754,34.45811888,39.33425263,24.32680166,582.7695058,113.8543118,5.7310147,4.858840218,5.176626593,0,0.935580004,-0.353114791,-0.016284372,-0.095087586,0.995335707,22.68,3.64,2.33E-10,4.86181892
-18.7405362,74.57771151,50.36723917,232.9434405,540.0773033,36.0083591,5.326360795,5.52883778,4.769996633,0,0.926573901,-0.376112757,0.02374316,0.058368008,0.998012744,0,3.64,3.23E-11,7.00473968
-23.5800893,101.14006,48.53324384,66.28205686,542.2506231,101.4341037,6.108428052,5.990887105,5.550691525,0,0.937288529,-0.348554463,-0.037580224,-0.055761931,0.997736605,22.68,3.64,8.20E-11,5.993865807
-17.40069515,260.8007974,40.42603201,62.64148048,542.4630484,27.85262156,5.506555632,5.756481278,4.942507673,0,0.926109584,-0.377254606,0.028102944,0.082878773,0.996163307,0,3.64,2.17E-11,7.436951753
-21.2612222,98.40622463,41.35585638,56.35338092,543.2314013,106.2497663,6.736438883,6.723296482,6.172171002,0,0.953164064,-0.302453743,-0.055698517,-0.064272981,0.996376766,22.68,3.64,4.18E-11,6.726275184
-20.42085361,269.7387991,31.07347448,238.4042745,541.1076822,120.365735,7.078460923,7.065704533,6.51298957,0,0.96775557,-0.251891161,-0.059500976,-0.102077855,0.99299534,22.68,3.64,3.05E-11,7.068683235
-26.42349782,99.08911171,26.49128018,116.2088698,539.8434057,124.5753112,6.290899371,5.766144215,5.718591632,0,0.946370629,-0.323083013,0.038305465,-0.132071771,0.990499742,0,3.64,1.01E-10,5.769122917
-27.06498443,94.98726398,24.63364404,45.18769106,543.3476287,109.4399413,7.568238655,7.821796632,6.994361933,0,0.930882604,-0.36531846,-0.10768625,-0.100626918,0.989079317,22.68,3.64,1.52E-11,7.824775334
-25.36445607,52.46594488,28.9451343,106.1249433,576.1862383,105.1445529,7.543461585,7.747896541,6.969578825,0,0.935625161,-0.352995125,0.103933576,-0.083948268,0.991035065,0,3.64,1.63E-11,7.750875243
-28.77448409,86.7875154,20.11481502,122.0699696,539.7233803,120.4198237,7.287067411,7.631198044,6.712307183,0,0.93639883,-0.350937644,0.093119476,-0.14488464,0.985056955,0,3.64,1.81E-11,7.634176746
-28.09971707,95.97483627,22.05840371,127.8173199,539.7041919,121.1734055,7.014386519,7.310615295,6.438285522,0,0.938748675,-0.344602561,0.0795852,-0.139413385,0.987030954,0,3.64,2.43E-11,7.313593997
-26.80596363,89.81770956,26.94986301,39.08137729,543.5184419,107.4065847,7.421541815,7.654230841,6.843397817,0,0.929083371,-0.369870369,-0.101257767,-0.090996796,0.990689885,22.68,3.64,1.77E-11,7.657209543
-24.0792447,91.12513,46.71212569,65.29453722,542.8794202,105.4538999,5.930246745,5.70509242,5.350340505,0,0.937413558,-0.348218065,-0.030332193,-0.064723174,0.997442163,22.68,3.64,1.07E-10,5.708071122
-25.2596145,90.79887091,38.22035917,129.2663595,539.8446778,106.995753,6.426066594,6.500055878,5.84087608,0,0.933482465,-0.358623045,0.056367421,-0.074633897,0.995616641,0,3.64,5.13E-11,6.50303458
-23.97071754,70.45385138,45.29736924,99.01497798,540.4072197,106.0083181,6.027366207,5.85244016,5.441440589,0,0.938489455,-0.345307896,0.034703012,-0.065981264,0.997217215,0,3.64,9.31E-11,5.855418862
-24.81881923,99.99548094,39.69003351,49.04927236,542.6998715,99.90320249,6.717183128,6.828074787,6.131076583,0,0.930299392,-0.366801093,-0.067912296,-0.058503401,0.995974534,22.68,3.64,3.79E-11,6.831053489
-27.97103003,50.38065242,20.63473783,30.44317429,543.409563,127.7124389,6.759014971,6.532151343,6.172105021,0,0.947026154,-0.321156448,-0.054025908,-0.161069678,0.985463221,22.68,3.64,4.98E-11,6.535130045
-24.83658266,99.74892027,30.60246723,131.0162434,539.5164639,116.9896815,6.644126904,6.748028909,6.049730291,0,0.946004298,-0.32415408,0.059603871,-0.103813968,0.992809165,0,3.64,4.08E-11,6.751007611
-25.89457681,291.5577407,30.55778863,259.1549275,581.6924736,115.5956177,6.771565533,6.893533752,6.175198782,0,0.941808238,-0.336150626,-0.065362384,-0.109701777,0.991813127,22.68,3.64,3.57E-11,6.896512454
-23.04002442,38.92387121,26.03959811,330.7412321,541.7690106,97.786186,7.901683471,8.167932461,7.304879166,0,0.940565398,-0.33961262,-0.127223076,-0.058591694,0.990142062,22.68,3.64,1.10E-11,8.170911163
-24.9012808,85.70489162,49.19801109,123.4260436,540.3095707,98.63247121,6.059063204,5.958783628,5.461773488,0,0.927785854,-0.373113131,0.03921395,-0.052539789,0.997848604,0,3.64,8.44E-11,5.96176233
